0.022,0.038,0.048,0.048,0.065,0.059,0.075,0.01,0.068,0.149,0.116,0.165,0.383,0.36,0.171,0.114,0.035,0.38,0.74,0.992,0.98,0.889,0.671,0.429,0.337,0.737,0.961,0.735,0.486,0.159,0.301,0.41,0.317,0.33,0.341,0.219,0.246,0.273,0.168,0.279,0.256,0.174,0.212,0.11,0.098,0.127,0.146,0.116,0.078,0.044,0.0060,0.014,0.013,0.014,0.0060,0.0050,0.0060,0.0090,0.0060,0.0020,R,
0.052,0.044,0.018,0.029,0.035,0.117,0.126,0.118,0.126,0.253,0.272,0.237,0.188,0.098,0.068,0.15,0.172,0.234,0.196,0.14,0.316,0.589,0.763,0.847,0.942,0.999,0.97,1.0,0.863,0.698,0.772,0.73,0.52,0.179,0.11,0.145,0.107,0.144,0.193,0.032,0.149,0.033,0.054,0.131,0.091,0.076,0.106,0.1,0.054,0.024,0.016,0.016,0.0030,0.0050,0.0060,0.0090,0.014,0.014,0.0080,0.0030,M,
0.059,0.121,0.127,0.15,0.144,0.056,0.083,0.067,0.137,0.235,0.321,0.426,0.52,0.491,0.595,0.722,0.904,0.911,0.872,0.769,0.733,0.522,0.31,0.317,0.227,0.164,0.175,0.184,0.205,0.167,0.277,0.31,0.34,0.444,0.505,0.281,0.168,0.263,0.32,0.193,0.093,0.044,0.078,0.072,0.04,0.055,0.108,0.114,0.077,0.026,0.022,0.033,0.011,0.0090,0.016,0.012,0.0040,0.01,0.023,0.012,M,
0.0080,0.0090,0.0060,0.025,0.034,0.055,0.053,0.096,0.101,0.124,0.11,0.122,0.187,0.338,0.323,0.272,0.394,0.643,0.727,0.867,0.967,0.985,0.948,0.804,0.683,0.514,0.309,0.083,0.402,0.234,0.19,0.124,0.172,0.235,0.249,0.365,0.338,0.159,0.099,0.109,0.104,0.084,0.139,0.082,0.068,0.066,0.12,0.069,0.015,0.027,0.017,0.018,0.013,0.0090,0.01,0.0020,0.0060,0.0060,0.0060,0.0030,R,
0.079,0.071,0.035,0.166,0.133,0.023,0.077,0.268,0.566,0.661,0.5,0.258,0.165,0.435,0.452,0.458,0.337,0.4,0.532,0.901,0.994,0.369,0.101,0.025,0.232,0.398,0.226,0.525,0.69,0.832,0.433,0.374,0.576,0.804,0.796,0.717,0.706,0.815,0.76,0.603,0.455,0.473,0.448,0.372,0.469,0.384,0.077,0.147,0.078,0.047,0.019,0.03,0.039,0.029,0.018,0.025,0.014,0.0070,0.0020,0.01,M,
0.014,0.03,0.012,0.0080,0.024,0.025,0.028,0.013,0.049,0.087,0.11,0.108,0.109,0.102,0.06,0.091,0.131,0.276,0.366,0.527,0.581,0.618,0.588,0.464,0.542,0.737,0.909,1.0,0.825,0.544,0.335,0.088,0.16,0.417,0.658,0.739,0.796,0.749,0.68,0.471,0.236,0.17,0.273,0.402,0.412,0.347,0.274,0.179,0.092,0.028,0.017,0.0080,0.0040,0.0020,0.0040,0.0060,0.0070,0.0040,0.0040,0.0030,M,
0.024,0.019,0.047,0.044,0.066,0.074,0.138,0.11,0.138,0.138,0.094,0.026,0.15,0.285,0.574,0.828,0.867,0.813,0.904,0.905,1.0,0.998,0.987,0.976,0.901,0.972,0.968,0.763,0.443,0.382,0.473,0.401,0.338,0.317,0.222,0.073,0.269,0.189,0.071,0.106,0.069,0.03,0.089,0.146,0.135,0.039,0.055,0.047,0.02,0.01,0.016,0.0090,0.015,0.0080,0.0020,0.0080,0.0040,0.0030,0.0040,0.0020,R,
0.016,0.024,0.015,0.049,0.099,0.142,0.146,0.122,0.17,0.192,0.236,0.272,0.305,0.299,0.223,0.174,0.246,0.31,0.357,0.428,0.427,0.374,0.458,0.609,0.722,0.76,0.871,1.0,0.982,0.719,0.585,0.419,0.376,0.326,0.194,0.139,0.167,0.128,0.167,0.257,0.226,0.278,0.161,0.134,0.198,0.123,0.155,0.106,0.049,0.01,0.022,0.012,0.011,0.0060,0.0030,0.0080,0.0030,0.0050,0.0020,0.0020,M,
0.011,0.0090,0.012,0.038,0.068,0.086,0.1,0.066,0.094,0.104,0.097,0.05,0.155,0.34,0.48,0.657,0.774,0.783,0.815,0.813,0.83,0.854,0.887,0.889,0.898,0.967,1.0,0.913,0.676,0.466,0.29,0.296,0.175,0.211,0.257,0.228,0.215,0.16,0.037,0.012,0.049,0.029,0.06,0.043,0.037,0.0020,0.033,0.026,0.018,0.011,0.012,0.0080,0.0020,0.012,0.0050,0.0080,0.0080,0.0060,0.0060,0.0040,R,
0.037,0.042,0.05,0.025,0.06,0.025,0.096,0.099,0.142,0.185,0.222,0.265,0.251,0.229,0.156,0.186,0.239,0.334,0.523,0.668,0.777,0.793,0.794,0.913,0.95,0.984,1.0,0.947,0.824,0.625,0.418,0.321,0.266,0.22,0.159,0.056,0.095,0.17,0.122,0.128,0.039,0.133,0.233,0.247,0.196,0.198,0.157,0.092,0.055,0.019,0.017,0.013,0.0030,0.0020,0.0060,0.0020,0.0020,0.0020,0.0030,0.0030,M,
