0.019,0.061,0.038,0.077,0.139,0.081,0.057,0.022,0.104,0.119,0.124,0.16,0.352,0.448,0.377,0.576,0.643,0.679,0.716,0.547,0.54,0.636,0.785,0.776,0.578,0.486,0.418,0.246,0.072,0.061,0.182,0.449,0.598,0.378,0.25,0.577,0.885,0.841,0.357,0.313,0.61,0.638,0.271,0.142,0.126,0.129,0.079,0.083,0.052,0.022,0.036,0.033,0.013,0.012,0.011,0.0020,0.0040,0.0040,0.011,0.0080,R,
0.014,0.0040,0.0050,0.029,0.056,0.093,0.103,0.088,0.16,0.191,0.158,0.111,0.12,0.117,0.142,0.222,0.266,0.271,0.386,0.572,0.68,0.875,1.0,0.895,0.842,0.917,0.931,0.905,0.823,0.699,0.583,0.492,0.456,0.516,0.567,0.528,0.514,0.374,0.228,0.119,0.109,0.043,0.107,0.058,0.0050,0.047,0.041,0.029,0.019,0.0090,0.0020,0.0040,0.0080,0.01,0.01,0.0020,0.0040,0.0030,0.0030,0.0030,R,
0.063,0.106,0.153,0.123,0.144,0.119,0.088,0.091,0.211,0.36,0.547,0.52,0.513,0.54,0.656,0.87,0.979,0.934,0.792,0.738,0.691,0.385,0.067,0.05,0.272,0.284,0.223,0.191,0.041,0.253,0.198,0.189,0.243,0.196,0.267,0.134,0.107,0.202,0.179,0.023,0.131,0.178,0.155,0.163,0.071,0.013,0.08,0.076,0.012,0.0060,0.026,0.0090,0.026,0.011,0.014,0.019,0.023,0.0060,0.011,0.013,M,
0.064,0.071,0.045,0.033,0.018,0.126,0.102,0.192,0.336,0.39,0.467,0.563,0.551,0.434,0.305,0.349,0.398,0.388,0.528,0.72,0.77,0.856,0.869,0.924,1.0,0.966,0.982,0.736,0.416,0.292,0.328,0.369,0.345,0.286,0.086,0.372,0.465,0.349,0.182,0.114,0.122,0.262,0.446,0.473,0.326,0.142,0.039,0.041,0.031,0.0090,0.015,0.0050,0.0020,0.0090,0.0070,0.01,0.0090,0.0080,0.0040,0.0050,M,
0.03,0.035,0.049,0.061,0.017,0.135,0.146,0.112,0.194,0.235,0.29,0.281,0.158,0.027,0.067,0.144,0.207,0.264,0.283,0.429,0.568,0.699,0.725,0.762,0.924,1.0,0.998,0.83,0.703,0.714,0.689,0.496,0.258,0.097,0.078,0.036,0.157,0.182,0.135,0.085,0.049,0.137,0.155,0.155,0.132,0.098,0.126,0.095,0.049,0.024,0.0040,0.0090,0.0050,0.013,0.0040,0.0040,0.0030,0.0080,0.0040,0.0050,M,
0.0070,0.01,0.0020,0.0060,0.02,0.062,0.043,0.095,0.084,0.118,0.098,0.091,0.066,0.059,0.083,0.13,0.204,0.381,0.445,0.522,0.591,0.657,0.631,0.6,0.496,0.565,0.691,0.851,1.0,0.917,0.768,0.618,0.547,0.552,0.546,0.552,0.456,0.347,0.338,0.285,0.25,0.164,0.16,0.149,0.133,0.069,0.06,0.056,0.031,0.015,0.0030,0.0050,0.0020,0.0020,0.0040,0.0020,0.0030,0.0030,0.0050,0.0030,R,
0.02,0.021,0.0060,0.019,0.032,0.057,0.1,0.067,0.069,0.024,0.073,0.064,0.3,0.385,0.477,0.46,0.318,0.416,0.643,1.0,0.863,0.521,0.316,0.595,0.773,0.604,0.438,0.549,0.472,0.624,0.385,0.159,0.389,0.529,0.35,0.448,0.404,0.503,0.648,0.549,0.355,0.203,0.188,0.084,0.132,0.159,0.056,0.062,0.034,0.037,0.026,0.016,0.0070,0.027,0.02,0.0090,0.01,0.01,0.0020,0.0050,R,
0.052,0.094,0.062,0.042,0.1,0.243,0.178,0.202,0.261,0.129,0.265,0.278,0.443,0.367,0.204,0.276,0.325,0.154,0.278,0.351,0.519,0.705,0.714,0.681,0.51,0.531,0.613,0.839,0.903,0.861,0.966,0.917,0.713,0.69,0.731,0.413,0.158,0.182,0.138,0.296,0.694,0.825,0.535,0.44,0.645,0.621,0.302,0.138,0.036,0.036,0.046,0.043,0.027,0.015,0.012,0.013,0.0020,0.011,0.0070,0.0080,M,
0.02,0.014,0.018,0.041,0.039,0.025,0.089,0.097,0.084,0.119,0.152,0.132,0.143,0.124,0.065,0.089,0.123,0.185,0.388,0.366,0.23,0.261,0.419,0.585,0.564,0.545,0.477,0.69,0.98,1.0,0.955,0.884,0.766,0.655,0.545,0.459,0.468,0.199,0.07,0.149,0.171,0.165,0.26,0.385,0.375,0.241,0.108,0.022,0.016,0.019,0.012,0.0030,0.0070,0.012,0.0010,0.0020,0.0060,0.0040,0.0070,0.0010,R,
0.026,0.044,0.014,0.0080,0.03,0.044,0.034,0.078,0.084,0.078,0.033,0.206,0.191,0.106,0.146,0.223,0.207,0.11,0.108,0.116,0.222,0.069,0.206,0.238,0.09,0.228,0.587,0.846,0.847,0.768,0.806,0.626,0.654,0.875,0.988,0.935,0.696,0.573,0.587,0.666,0.565,0.525,0.368,0.2,0.151,0.051,0.093,0.098,0.052,0.019,0.01,0.0040,0.019,0.016,0.0070,0.01,0.0070,0.0080,0.0090,0.01,R,
0.013,0.039,0.033,0.0080,0.072,0.134,0.163,0.19,0.261,0.319,0.347,0.374,0.306,0.193,0.138,0.212,0.276,0.458,0.649,0.715,0.801,0.792,0.879,1.0,0.986,0.947,0.947,0.932,0.833,0.621,0.377,0.282,0.204,0.219,0.222,0.133,0.052,0.062,0.142,0.146,0.085,0.106,0.164,0.192,0.208,0.234,0.196,0.13,0.063,0.018,0.014,0.015,0.0080,0.0030,0.0040,0.0070,0.0040,0.0010,0.0020,0.0080,M,
0.039,0.032,0.069,0.09,0.127,0.152,0.213,0.261,0.283,0.272,0.364,0.393,0.384,0.468,0.536,0.482,0.484,0.586,0.758,0.7,0.692,0.863,0.911,0.935,0.788,0.858,0.926,0.708,0.578,0.522,0.45,0.313,0.145,0.105,0.182,0.152,0.102,0.144,0.199,0.204,0.278,0.288,0.133,0.114,0.131,0.143,0.062,0.01,0.01,0.013,0.015,0.026,0.0070,0.026,0.0080,0.011,0.011,0.0070,0.01,0.0070,M,
0.029,0.064,0.039,0.017,0.048,0.082,0.099,0.032,0.074,0.086,0.041,0.047,0.084,0.094,0.147,0.081,0.118,0.218,0.333,0.326,0.211,0.23,0.336,0.426,0.461,0.261,0.087,0.286,0.561,0.834,0.81,0.725,0.805,0.944,1.0,0.896,0.552,0.304,0.234,0.238,0.332,0.382,0.158,0.223,0.158,0.143,0.163,0.113,0.057,0.013,0.017,0.0040,0.0050,0.0080,0.0080,0.0080,0.01,0.016,0.01,0.0010,R,
0.131,0.234,0.306,0.426,0.401,0.179,0.185,0.0060,0.193,0.223,0.291,0.226,0.314,0.33,0.366,0.396,0.439,0.467,0.526,0.374,0.224,0.197,0.434,0.653,0.507,0.28,0.416,0.595,0.524,0.418,0.371,0.238,0.086,0.144,0.29,0.458,0.372,0.337,0.38,0.418,0.36,0.271,0.165,0.195,0.281,0.225,0.192,0.15,0.066,0.019,0.016,0.036,0.021,0.015,0.018,0.0010,0.011,0.013,0.018,0.023,M,
0.019,0.031,0.02,0.062,0.0080,0.079,0.144,0.145,0.179,0.252,0.261,0.371,0.391,0.267,0.272,0.418,0.699,0.573,0.223,0.263,0.747,0.726,0.339,0.282,0.605,0.59,0.497,0.862,0.834,0.408,0.227,0.174,0.051,0.159,0.304,0.137,0.16,0.206,0.073,0.02,0.164,0.158,0.183,0.189,0.101,0.066,0.018,0.04,0.011,0.014,0.0090,0.0040,0.01,0.014,0.019,0.014,0.01,0.0090,0.0050,0.0080,R,
0.016,0.0040,0.024,0.044,0.063,0.092,0.137,0.108,0.155,0.178,0.216,0.257,0.309,0.383,0.439,0.534,0.6,0.673,0.731,0.809,0.894,0.967,1.0,0.989,0.938,0.899,0.918,0.913,0.781,0.602,0.376,0.33,0.228,0.021,0.112,0.179,0.237,0.284,0.224,0.272,0.336,0.255,0.187,0.216,0.128,0.077,0.107,0.095,0.064,0.023,0.013,0.017,0.014,0.011,0.0060,0.016,0.0090,0.0040,0.0050,0.0030,M,
0.071,0.125,0.145,0.164,0.169,0.084,0.072,0.095,0.158,0.125,0.234,0.176,0.228,0.312,0.472,0.554,0.539,0.375,0.458,0.596,0.746,0.764,0.571,0.626,0.67,0.713,0.757,0.808,0.848,0.929,0.951,0.8,0.436,0.405,0.495,0.171,0.365,0.376,0.284,0.043,0.533,0.695,0.429,0.306,0.584,0.569,0.263,0.12,0.098,0.037,0.029,0.016,0.02,0.014,0.013,0.014,0.013,0.013,0.015,0.022,M,
0.02,0.037,0.043,0.021,0.095,0.099,0.154,0.16,0.311,0.211,0.161,0.158,0.224,0.064,0.066,0.227,0.31,0.3,0.508,0.48,0.578,0.507,0.433,0.555,0.671,0.642,0.71,0.808,0.679,0.386,0.131,0.26,0.512,0.755,0.854,0.851,0.669,0.61,0.494,0.274,0.051,0.283,0.282,0.426,0.264,0.139,0.105,0.134,0.038,0.032,0.023,0.0030,0.0060,0.016,0.0070,0.017,0.018,0.0080,0.0090,0.0030,R,
0.012,0.0020,0.02,0.021,0.018,0.049,0.0030,0.04,0.079,0.048,0.115,0.052,0.119,0.194,0.184,0.208,0.196,0.163,0.122,0.102,0.135,0.316,0.464,0.591,0.678,0.812,0.859,0.923,0.839,0.724,0.629,0.518,0.463,0.526,0.515,0.393,0.128,0.041,0.086,0.113,0.131,0.176,0.265,0.196,0.066,0.058,0.032,0.03,0.027,0.0070,0.015,0.012,0.013,0.0030,0.0040,0.0020,0.011,0.0060,0.0050,0.0070,R,
0.052,0.055,0.084,0.032,0.116,0.092,0.103,0.061,0.146,0.284,0.28,0.309,0.266,0.38,0.563,0.438,0.262,0.12,0.668,0.94,0.783,0.535,0.681,0.917,0.761,0.822,0.887,0.609,0.297,0.11,0.132,0.062,0.099,0.401,0.367,0.105,0.192,0.393,0.429,0.255,0.115,0.22,0.188,0.144,0.215,0.236,0.112,0.025,0.028,0.018,0.0050,0.0080,0.012,0.0040,0.012,0.01,0.0080,0.0050,0.0050,0.0050,R,
