0.02,0.012,0.038,0.013,0.054,0.087,0.102,0.085,0.114,0.175,0.22,0.272,0.21,0.173,0.204,0.179,0.132,0.226,0.236,0.311,0.391,0.363,0.481,0.653,0.781,0.84,0.918,0.977,0.894,0.702,0.65,0.507,0.39,0.301,0.156,0.098,0.22,0.224,0.274,0.215,0.244,0.315,0.211,0.099,0.059,0.194,0.194,0.108,0.034,0.018,0.021,0.013,0.0090,0.0050,0.0040,0.0040,0.0030,0.0040,0.0010,0.0020,M,
0.023,0.039,0.042,0.055,0.099,0.152,0.167,0.151,0.172,0.208,0.124,0.024,0.177,0.312,0.499,0.671,0.766,0.848,0.98,1.0,1.0,0.999,0.907,0.68,0.51,0.472,0.498,0.62,0.717,0.632,0.355,0.29,0.432,0.379,0.242,0.094,0.035,0.084,0.044,0.113,0.204,0.194,0.083,0.15,0.168,0.106,0.111,0.085,0.06,0.02,0.0070,0.01,0.0060,0.0030,0.0020,0.0060,0.0040,0.01,0.0080,0.0010,M,
0.035,0.051,0.0080,0.024,0.043,0.074,0.094,0.113,0.123,0.151,0.181,0.239,0.295,0.287,0.401,0.532,0.549,0.582,0.604,0.675,0.708,0.789,0.928,0.978,0.974,1.0,0.97,0.996,0.824,0.602,0.534,0.487,0.353,0.157,0.095,0.161,0.282,0.339,0.302,0.294,0.298,0.268,0.206,0.207,0.162,0.122,0.101,0.074,0.039,0.0050,0.015,0.0040,0.012,0.011,0.011,0.01,0.0050,0.0020,0.0080,0.0030,M,
0.01,0.048,0.03,0.03,0.065,0.108,0.236,0.238,0.0080,0.188,0.146,0.189,0.318,0.134,0.217,0.246,0.259,0.279,0.23,0.066,0.144,0.118,0.167,0.178,0.248,0.257,0.104,0.536,0.712,0.629,0.476,0.602,0.721,0.623,0.572,0.752,0.871,0.925,0.971,0.93,0.9,0.791,0.56,0.284,0.441,0.551,0.433,0.29,0.198,0.078,0.04,0.017,0.015,0.012,0.02,0.014,0.0030,0.016,0.011,0.013,R,
0.076,0.067,0.048,0.039,0.059,0.065,0.121,0.247,0.356,0.446,0.415,0.395,0.426,0.414,0.453,0.533,0.731,0.619,0.203,0.464,0.415,0.429,0.573,0.54,0.316,0.228,0.7,1.0,0.726,0.472,0.51,0.546,0.288,0.098,0.195,0.418,0.46,0.322,0.283,0.243,0.198,0.244,0.185,0.084,0.069,0.053,0.036,0.0080,0.023,0.0050,0.016,0.0030,0.0050,0.01,0.011,0.0020,0.0070,0.0050,0.011,0.0090,R,
0.023,0.037,0.0040,0.038,0.046,0.145,0.221,0.119,0.075,0.163,0.271,0.336,0.409,0.44,0.548,0.721,0.814,0.918,1.0,0.942,0.912,0.935,0.748,0.515,0.411,0.344,0.698,0.871,0.901,0.801,0.438,0.132,0.171,0.248,0.304,0.231,0.134,0.206,0.247,0.279,0.161,0.0060,0.035,0.115,0.133,0.028,0.076,0.063,0.031,0.024,0.012,0.0060,0.0020,0.012,0.015,0.0060,0.0030,0.0030,0.01,0.016,R,
0.0080,0.015,0.029,0.043,0.095,0.075,0.041,0.026,0.069,0.175,0.197,0.117,0.168,0.081,0.218,0.512,0.723,0.778,0.622,0.35,0.373,0.262,0.378,0.736,0.867,0.822,0.777,0.786,0.565,0.364,0.353,0.386,0.337,0.169,0.263,0.32,0.139,0.105,0.168,0.191,0.117,0.093,0.086,0.095,0.099,0.096,0.043,0.041,0.011,0.018,0.0060,0.024,0.011,0.014,0.012,0.0060,0.0060,0.0030,0.0070,0.0040,R,
0.027,0.038,0.049,0.085,0.113,0.11,0.135,0.234,0.311,0.4,0.394,0.331,0.293,0.176,0.174,0.204,0.209,0.268,0.243,0.184,0.28,0.617,0.802,0.831,0.844,0.849,0.917,1.0,0.79,0.537,0.647,0.65,0.496,0.218,0.099,0.043,0.171,0.198,0.188,0.111,0.17,0.058,0.064,0.139,0.064,0.058,0.064,0.104,0.073,0.028,0.015,0.0090,0.0040,0.0040,0.0040,0.01,0.0050,0.0050,0.0060,0.01,M,
0.027,0.0090,0.014,0.028,0.041,0.076,0.103,0.114,0.079,0.152,0.168,0.137,0.136,0.134,0.214,0.535,0.683,0.56,0.309,0.323,0.443,0.557,0.578,0.617,0.813,0.982,0.982,0.917,0.742,0.774,0.847,0.735,0.667,0.608,0.624,0.597,0.572,0.524,0.292,0.154,0.2,0.203,0.221,0.178,0.135,0.137,0.075,0.047,0.032,0.018,0.0040,0.0080,0.0010,0.0020,0.0070,0.0040,0.012,0.013,0.0070,0.0090,R,
0.013,0.052,0.062,0.052,0.107,0.259,0.23,0.207,0.342,0.428,0.302,0.121,0.33,0.571,0.696,0.975,1.0,0.929,0.621,0.459,0.5,0.503,0.708,0.842,0.811,0.769,0.81,0.62,0.236,0.26,0.63,0.676,0.29,0.439,0.853,0.718,0.48,0.586,0.499,0.287,0.06,0.117,0.274,0.281,0.208,0.066,0.049,0.034,0.017,0.029,0.0030,0.021,0.0050,0.02,0.013,0.0020,0.0040,0.0030,0.011,0.0080,R,
0.031,0.022,0.043,0.019,0.096,0.183,0.111,0.17,0.28,0.443,0.522,0.561,0.538,0.405,0.224,0.178,0.23,0.272,0.521,0.69,0.82,0.878,0.76,0.762,0.715,0.729,0.869,0.951,0.835,0.573,0.436,0.429,0.424,0.316,0.129,0.148,0.206,0.24,0.517,0.517,0.149,0.241,0.342,0.449,0.462,0.2,0.078,0.123,0.078,0.0090,0.025,0.02,0.0060,0.0050,0.0080,0.0040,0.0020,0.0060,0.0070,0.0050,M,
0.019,0.035,0.017,0.018,0.039,0.163,0.203,0.169,0.233,0.268,0.311,0.293,0.228,0.099,0.18,0.22,0.273,0.286,0.203,0.174,0.413,0.688,0.812,0.845,0.892,0.93,0.999,1.0,0.81,0.62,0.604,0.555,0.416,0.147,0.085,0.061,0.097,0.141,0.168,0.12,0.12,0.104,0.198,0.134,0.09,0.108,0.152,0.136,0.086,0.029,0.02,0.012,0.01,0.02,0.0030,0.01,0.0060,0.012,0.019,0.016,M,
0.021,0.012,0.02,0.104,0.168,0.042,0.072,0.083,0.049,0.069,0.112,0.174,0.271,0.309,0.358,0.5,0.601,0.647,0.807,0.901,0.891,0.934,1.0,0.91,0.85,0.787,0.769,0.772,0.627,0.43,0.208,0.12,0.166,0.262,0.386,0.396,0.325,0.23,0.325,0.402,0.434,0.401,0.337,0.252,0.21,0.118,0.115,0.055,0.029,0.018,0.01,0.012,0.01,0.0060,0.0030,0.01,0.0080,0.011,0.016,0.013,M,
0.012,0.043,0.06,0.045,0.06,0.036,0.053,0.034,0.105,0.212,0.164,0.19,0.303,0.202,0.059,0.239,0.366,0.381,0.593,0.63,0.58,0.457,0.445,0.369,0.645,0.894,0.898,0.498,0.333,0.235,0.155,0.367,0.434,0.308,0.302,0.411,0.55,0.413,0.55,0.502,0.313,0.28,0.235,0.23,0.116,0.072,0.062,0.032,0.045,0.017,0.0080,0.0080,0.0060,0.017,0.019,0.0050,0.011,0.02,0.015,0.0060,R,
0.012,0.018,0.045,0.11,0.191,0.092,0.076,0.109,0.076,0.101,0.25,0.399,0.381,0.475,0.616,0.646,0.802,0.921,0.983,0.963,0.865,0.832,0.828,0.801,0.61,0.485,0.436,0.431,0.44,0.383,0.303,0.304,0.32,0.229,0.213,0.235,0.32,0.446,0.366,0.272,0.175,0.178,0.22,0.106,0.057,0.031,0.024,0.047,0.01,0.0060,0.0030,0.016,0.01,0.0080,0.027,0.028,0.01,0.0050,0.015,0.0090,M,
0.0050,0.0020,0.027,0.045,0.096,0.083,0.088,0.122,0.198,0.228,0.252,0.348,0.331,0.261,0.178,0.206,0.23,0.354,0.622,0.726,0.835,0.827,0.837,0.941,0.951,0.98,0.997,1.0,0.904,0.641,0.386,0.291,0.204,0.165,0.177,0.114,0.074,0.094,0.062,0.043,0.057,0.107,0.191,0.223,0.22,0.226,0.177,0.11,0.056,0.014,0.028,0.016,0.0060,0.0010,0.0030,0.0060,0.0020,0.0060,0.0020,0.0030,M,
0.0090,0.021,0.021,0.05,0.066,0.08,0.097,0.087,0.074,0.084,0.158,0.09,0.031,0.186,0.297,0.203,0.126,0.166,0.166,0.209,0.231,0.446,0.663,0.693,0.766,0.821,0.705,0.756,0.747,0.639,0.485,0.333,0.536,0.874,0.857,0.672,0.345,0.315,0.27,0.26,0.274,0.359,0.438,0.246,0.076,0.019,0.08,0.075,0.037,0.016,0.03,0.011,0.011,0.01,0.0030,0.01,0.01,0.0040,0.0070,0.011,R,
0.034,0.026,0.04,0.057,0.053,0.109,0.171,0.168,0.186,0.266,0.319,0.355,0.312,0.196,0.178,0.279,0.287,0.397,0.56,0.694,0.797,0.745,0.82,0.926,0.881,0.881,0.93,0.996,0.858,0.607,0.393,0.246,0.164,0.114,0.096,0.0080,0.07,0.094,0.089,0.113,0.087,0.102,0.196,0.226,0.181,0.201,0.169,0.104,0.05,0.014,0.013,0.012,0.0040,0.0050,0.0060,0.0050,0.0040,0.0020,0.0,0.0030,M,
0.043,0.09,0.083,0.081,0.016,0.028,0.057,0.206,0.389,0.711,0.734,0.503,0.3,0.195,0.277,0.374,0.251,0.251,0.329,0.487,0.653,0.845,0.974,1.0,0.666,0.532,0.402,0.344,0.424,0.418,0.439,0.116,0.434,0.655,0.617,0.437,0.412,0.364,0.457,0.437,0.296,0.431,0.416,0.182,0.149,0.014,0.116,0.205,0.107,0.02,0.021,0.018,0.02,0.021,0.014,0.0050,0.0030,0.016,0.0060,0.0020,M,
0.021,0.013,0.0020,0.045,0.071,0.156,0.152,0.121,0.167,0.134,0.078,0.037,0.123,0.261,0.428,0.612,0.744,0.813,0.901,0.96,0.916,0.914,0.785,0.513,0.344,0.329,0.257,0.368,0.576,0.619,0.461,0.362,0.443,0.386,0.309,0.214,0.111,0.139,0.152,0.1,0.164,0.19,0.131,0.178,0.2,0.076,0.073,0.075,0.045,0.013,0.017,0.012,0.0020,0.0050,0.0050,0.0030,0.0020,0.0040,0.0050,0.0020,M,

