0.022,0.0060,0.016,0.049,0.052,0.085,0.081,0.183,0.223,0.181,0.255,0.298,0.262,0.189,0.067,0.267,0.427,0.629,0.778,0.769,0.81,0.849,0.944,0.945,0.966,0.804,0.497,0.396,0.386,0.557,0.731,0.855,0.942,0.873,0.667,0.469,0.155,0.175,0.361,0.521,0.518,0.37,0.224,0.082,0.04,0.078,0.105,0.103,0.076,0.022,0.017,0.0090,0.0050,0.0020,0.0080,0.0060,0.0020,0.0070,0.0070,0.0040,M,
0.027,0.024,0.062,0.056,0.113,0.097,0.182,0.174,0.144,0.181,0.237,0.091,0.175,0.401,0.519,0.731,0.906,0.926,0.743,0.446,0.51,0.695,0.776,0.836,0.728,0.64,0.576,0.415,0.35,0.444,0.266,0.202,0.194,0.076,0.372,0.584,0.483,0.235,0.1,0.324,0.399,0.298,0.168,0.176,0.168,0.073,0.119,0.13,0.075,0.0070,0.026,0.011,0.011,0.0080,0.0050,0.0070,0.01,0.016,0.022,0.017,R,
0.071,0.09,0.128,0.15,0.128,0.116,0.128,0.168,0.183,0.213,0.289,0.398,0.458,0.582,0.503,0.193,0.258,0.318,0.274,0.619,0.896,0.744,0.519,0.281,0.177,0.661,0.758,0.512,0.47,0.548,0.435,0.128,0.085,0.093,0.031,0.1,0.178,0.159,0.3,0.221,0.146,0.29,0.32,0.141,0.063,0.073,0.08,0.061,0.056,0.029,0.015,0.015,0.016,0.0050,0.0030,0.0050,0.0090,0.01,0.01,0.0070,M,
0.0070,0.01,0.014,0.049,0.025,0.081,0.07,0.074,0.012,0.09,0.029,0.155,0.144,0.104,0.142,0.123,0.089,0.205,0.083,0.152,0.303,0.161,0.067,0.143,0.04,0.165,0.34,0.486,0.521,0.551,0.61,0.599,0.676,0.89,1.0,0.952,0.846,0.707,0.67,0.633,0.51,0.416,0.282,0.17,0.142,0.097,0.088,0.086,0.036,0.023,0.025,0.0040,0.0050,0.0080,0.012,0.01,0.0050,0.0030,0.0070,0.0060,R,
0.032,0.096,0.132,0.141,0.167,0.171,0.073,0.14,0.208,0.351,0.179,0.066,0.051,0.375,0.542,0.544,0.515,0.426,0.202,0.423,0.772,0.974,0.939,0.556,0.527,0.683,0.571,0.543,0.218,0.215,0.581,0.632,0.296,0.187,0.297,0.516,0.615,0.428,0.548,0.613,0.502,0.238,0.196,0.175,0.13,0.06,0.112,0.105,0.051,0.016,0.02,0.02,0.025,0.013,0.0070,0.014,0.0090,0.014,0.0040,0.01,R,
0.037,0.028,0.023,0.022,0.018,0.073,0.084,0.103,0.099,0.08,0.156,0.256,0.262,0.118,0.06,0.156,0.224,0.359,0.179,0.326,0.608,0.699,0.839,0.855,0.771,0.622,0.574,0.44,0.406,0.441,0.513,0.596,0.727,0.654,0.59,0.539,0.49,0.408,0.414,0.6,0.72,0.663,0.629,0.409,0.321,0.252,0.148,0.099,0.032,0.027,0.0070,0.0010,0.0040,0.0020,0.0010,0.0070,0.01,0.0050,0.0080,0.0060,R,
0.033,0.022,0.039,0.063,0.116,0.148,0.205,0.16,0.253,0.267,0.306,0.316,0.231,0.207,0.18,0.281,0.442,0.595,0.66,0.584,0.454,0.479,0.565,0.528,0.712,1.0,0.956,0.609,0.511,0.4,0.048,0.185,0.219,0.144,0.176,0.143,0.164,0.309,0.365,0.444,0.386,0.281,0.124,0.095,0.12,0.082,0.062,0.014,0.011,0.012,0.01,0.01,0.015,0.0060,0.0020,0.0050,0.0020,0.0040,0.0050,0.0070,M,
0.021,0.032,0.042,0.029,0.012,0.044,0.13,0.139,0.07,0.057,0.087,0.194,0.148,0.187,0.199,0.328,0.686,0.581,0.25,0.173,0.336,0.559,0.659,0.701,0.81,0.89,0.874,0.789,0.872,0.938,0.892,0.751,0.683,0.761,0.902,1.0,0.912,0.739,0.592,0.406,0.302,0.233,0.293,0.23,0.239,0.191,0.11,0.03,0.017,0.038,0.0050,0.0090,0.0040,0.015,0.011,0.0020,0.01,0.0050,0.0070,0.0080,R,
0.012,0.031,0.017,0.031,0.036,0.01,0.018,0.058,0.112,0.084,0.055,0.085,0.203,0.256,0.187,0.203,0.146,0.285,0.582,0.773,0.785,0.852,0.531,0.365,0.597,0.828,1.0,0.867,0.63,0.459,0.394,0.258,0.282,0.264,0.276,0.27,0.399,0.458,0.394,0.252,0.178,0.135,0.052,0.034,0.089,0.086,0.087,0.044,0.013,0.022,0.019,0.013,0.026,0.022,0.0070,0.012,0.0030,0.0090,0.0010,0.0040,R,
0.025,0.081,0.051,0.024,0.172,0.382,0.373,0.358,0.343,0.22,0.265,0.322,0.558,0.692,0.794,0.715,0.351,0.201,0.268,0.43,0.528,0.349,0.143,0.545,0.634,0.771,0.684,0.802,0.807,0.831,0.779,0.505,0.141,0.277,0.508,0.479,0.136,0.23,0.279,0.383,0.293,0.116,0.17,0.129,0.091,0.08,0.057,0.02,0.011,0.015,0.0080,0.018,0.0070,0.0080,0.0040,0.012,0.0030,0.0040,0.0080,0.0050,R,
